BQ1,BQ2,BQ3,BQ4,BQ5,BQ6,BQ7,BQ8,BQ9,BQ10,BQ11,BQ12,BQ13,BQ14,BQ15,BQ16,BQ17,BQ18,BQ19,TQ1,TQ2,TQ3,TQ4,TQ5,TQ6,TQ7,TQ8,TQ9,TQ10,TQ11,TQ12,TQ13,TQ14,TQ15,TQ16,TQ17,TQ18,TQ19,%BSUM,%TSUM,ClusterN
2,3,1,3,3,3,1,1,4,1,2,1,4,3,4,4,4,4,1,2,1,2,1,2,4,4,1,1,1,1,3,4,1,1,2,1,1,4,65.33333333333333,48.6842105263158,Tolerate
3,4,3,1,3,1,3,1,1,2,2,1,2,1,2,4,1,3,4,3,1,4,2,2,2,2,1,1,1,4,1,1,3,1,1,1,1,2,56.0,44.736842105263165,Tolerate
4,3,2,1,4,3,2,3,4,4,3,2,1,3,3,1,1,2,1,2,1,3,2,2,2,4,1,1,1,1,3,1,2,3,1,1,1,3,62.66666666666666,46.05263157894737,Tolerate
2,2,3,1,4,2,3,4,2,1,2,2,1,1,4,1,2,2,4,3,3,2,1,1,4,1,1,1,1,1,1,5,2,1,4,1,3,1,57.33333333333333,48.6842105263158,Tolerate
4,4,2,2,1,1,4,3,3,3,2,2,1,3,3,1,4,2,1,1,3,2,3,4,2,1,1,1,1,1,4,2,2,4,1,1,2,1,61.33333333333333,48.6842105263158,Tolerate
3,4,1,2,3,1,3,3,3,2,2,1,4,1,3,1,2,1,4,3,3,1,1,2,1,1,1,1,4,4,3,1,2,3,1,1,2,2,58.66666666666666,48.6842105263158,Tolerate
2,1,4,2,1,2,1,2,1,4,3,2,2,1,4,1,1,2,4,3,1,1,2,2,1,1,1,1,4,4,1,3,1,2,1,4,1,3,53.33333333333333,48.6842105263158,Tolerate
2,3,3,4,2,4,2,1,3,4,3,2,3,4,2,1,1,3,1,1,2,4,4,2,1,3,1,4,1,1,1,3,1,1,3,1,2,1,64.0,48.6842105263158,Tolerate
2,2,3,2,3,4,4,1,4,3,2,3,2,3,3,4,4,1,4,2,1,1,2,2,2,3,1,4,1,1,2,3,2,1,2,1,1,3,72.0,46.05263157894737,Tolerate
3,3,3,1,1,2,1,3,2,4,1,2,2,1,4,4,2,2,4,2,1,2,1,2,1,1,1,1,1,4,1,3,1,1,3,1,2,2,60.0,40.78947368421053,Tolerate
1,3,2,2,2,4,4,2,4,3,1,3,1,3,2,4,1,4,4,2,1,2,2,3,3,4,1,1,1,1,1,1,1,3,2,4,2,2,66.66666666666666,48.6842105263158,Tolerate
3,2,1,1,3,4,4,4,3,4,3,3,3,4,3,1,2,4,1,2,2,2,1,1,2,1,4,4,1,1,1,3,3,3,1,1,2,1,70.66666666666666,47.36842105263158,Tolerate
4,3,4,3,2,1,4,2,2,1,3,2,1,2,2,4,4,2,1,2,3,3,1,2,4,1,1,4,1,1,2,2,2,1,1,1,3,2,62.66666666666666,48.6842105263158,Tolerate
2,3,2,3,2,2,3,4,1,2,1,3,4,3,1,4,3,3,4,1,1,3,3,2,4,1,1,1,1,1,1,3,2,2,2,4,2,1,66.66666666666666,47.36842105263158,Tolerate
1,3,2,2,2,4,1,2,2,3,1,3,2,1,3,1,4,2,1,1,1,1,1,4,1,1,4,1,4,1,1,5,1,3,1,1,1,3,53.33333333333333,47.36842105263158,Tolerate
2,3,2,1,3,4,1,2,4,2,3,2,3,1,2,1,2,2,4,1,3,1,2,1,4,1,1,4,1,1,4,2,1,1,1,1,3,2,58.66666666666666,46.05263157894737,Tolerate
3,4,4,4,2,3,3,4,1,1,3,1,3,4,1,4,3,1,4,2,4,1,2,2,2,1,1,1,1,4,2,4,3,2,1,1,1,1,70.66666666666666,47.36842105263158,Tolerate
2,4,2,4,2,3,2,3,2,2,2,3,2,4,4,1,4,4,1,3,3,1,3,3,1,1,4,1,4,1,2,1,1,1,1,1,2,2,68.0,47.36842105263158,Tolerate
3,4,1,1,3,4,2,3,4,3,2,1,3,3,4,1,3,3,4,1,2,2,1,1,1,4,1,1,1,1,1,2,3,3,1,1,3,2,69.33333333333333,42.10526315789474,Tolerate
4,2,2,1,2,1,4,1,4,4,2,3,3,4,4,1,3,2,1,2,2,2,1,1,4,2,1,1,1,1,2,5,1,1,2,4,2,2,64.0,48.6842105263158,Tolerate
4,3,1,2,1,3,3,4,2,3,2,3,2,3,3,1,2,1,1,3,1,3,2,3,1,2,1,1,1,1,2,1,3,2,2,1,3,2,58.66666666666666,46.05263157894737,Tolerate
4,3,2,3,3,4,3,1,4,3,2,1,4,3,1,4,4,2,1,2,4,2,1,3,3,2,1,1,1,1,3,1,1,1,4,1,1,3,69.33333333333333,47.36842105263158,Tolerate
2,2,1,3,3,4,4,3,3,2,2,1,2,3,1,4,3,1,4,4,3,2,1,1,3,1,4,1,1,1,1,2,1,1,4,1,4,1,64.0,48.6842105263158,Tolerate
2,2,1,1,4,4,4,1,3,4,1,2,4,3,2,4,4,3,4,3,1,3,2,1,1,4,1,1,1,1,3,1,2,1,1,1,2,2,70.66666666666666,42.10526315789474,Tolerate
2,4,4,4,1,1,1,4,1,3,4,1,4,1,2,4,2,2,4,4,3,3,1,1,1,1,1,1,1,1,2,3,1,2,4,4,1,2,65.33333333333333,48.6842105263158,Tolerate
4,2,4,1,1,3,3,4,1,4,1,2,4,2,3,1,3,1,1,2,3,2,1,1,1,1,1,1,1,1,4,2,1,4,3,4,3,1,60.0,48.6842105263158,Tolerate
3,2,4,1,1,3,2,2,4,2,4,2,4,4,4,4,4,1,4,1,2,1,2,1,3,1,1,1,4,4,1,2,1,1,1,1,3,3,73.33333333333333,44.736842105263165,Tolerate
4,2,2,3,2,2,1,1,2,4,3,1,3,2,2,4,2,1,4,4,1,1,1,3,1,4,1,1,4,1,1,5,1,1,1,1,1,1,60.0,44.736842105263165,Tolerate
4,2,3,3,1,1,1,2,3,2,1,3,4,4,3,1,3,3,4,2,2,2,1,3,1,1,4,1,1,1,3,2,1,2,3,4,1,1,64.0,47.36842105263158,Tolerate
4,4,1,4,2,2,2,4,2,2,2,3,3,2,1,1,4,2,4,1,4,4,1,2,1,1,1,4,4,1,1,3,2,1,3,1,1,1,65.33333333333333,48.6842105263158,Tolerate
1,1,1,2,4,2,1,2,4,1,4,2,4,3,3,1,1,2,1,1,4,1,1,1,1,4,1,1,1,1,1,3,1,4,1,4,4,2,53.33333333333333,48.6842105263158,Tolerate
4,3,3,2,3,2,4,2,4,2,1,1,2,3,3,1,4,4,4,2,1,2,1,2,2,2,4,1,1,1,1,1,3,1,4,1,2,1,69.33333333333333,43.42105263157895,Tolerate
3,3,3,1,4,2,2,4,1,3,4,1,2,4,2,1,1,3,1,1,4,2,4,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,60.0,40.78947368421053,Tolerate
2,3,3,3,2,2,1,4,3,2,4,3,2,1,2,4,1,2,1,3,3,1,1,3,1,4,1,1,4,1,1,4,1,1,2,1,1,1,60.0,46.05263157894737,Tolerate
2,1,1,3,2,1,4,1,1,3,1,2,3,1,4,4,4,2,4,4,4,1,1,1,2,2,4,1,1,1,2,1,1,4,2,1,3,1,58.66666666666666,48.6842105263158,Tolerate
3,4,1,4,2,2,1,3,1,2,3,1,4,4,3,1,2,3,4,4,1,2,1,1,2,3,1,1,1,4,3,3,3,1,1,1,3,1,64.0,48.6842105263158,Tolerate
3,1,1,3,4,4,1,2,1,1,2,3,2,2,2,1,3,4,1,3,1,1,1,2,1,1,1,4,1,1,4,3,2,2,4,1,3,1,54.66666666666666,48.6842105263158,Tolerate
4,3,4,1,2,2,2,4,4,4,3,1,1,4,2,4,1,4,4,2,4,2,3,1,4,1,1,1,4,1,2,1,1,2,2,1,2,2,72.0,48.6842105263158,Tolerate
3,4,3,2,4,1,1,4,4,1,3,3,4,4,4,4,2,3,4,2,3,2,2,1,1,1,1,4,1,4,4,2,2,2,2,1,1,1,77.33333333333333,48.6842105263158,Tolerate
1,2,3,4,3,2,1,1,3,4,2,3,3,2,2,4,3,2,1,2,1,1,4,1,3,1,1,1,4,4,1,1,2,1,2,1,1,1,61.33333333333333,43.42105263157895,Tolerate
1,2,2,2,2,3,3,1,4,1,3,3,1,2,1,4,3,1,1,1,1,3,1,3,2,3,1,1,4,1,1,3,2,2,1,4,1,2,53.33333333333333,48.6842105263158,Tolerate
1,1,1,3,1,2,4,3,1,2,4,2,1,2,4,1,2,3,4,2,3,1,2,1,3,1,1,1,1,1,2,2,2,4,1,4,1,4,56.0,48.6842105263158,Tolerate
4,3,4,3,4,1,3,2,4,2,3,3,3,3,4,1,4,1,1,1,2,2,4,3,1,1,1,1,4,1,2,2,1,2,1,1,4,3,70.66666666666666,48.6842105263158,Tolerate
2,2,3,1,2,4,2,1,1,2,3,1,2,2,4,1,4,3,1,3,2,1,2,1,2,3,1,1,1,1,2,2,1,2,1,4,4,1,54.66666666666666,46.05263157894737,Tolerate
3,2,2,3,4,2,1,3,3,3,4,2,2,2,4,4,1,3,1,2,1,1,1,1,4,1,1,1,1,1,2,4,3,2,1,4,3,1,65.33333333333333,46.05263157894737,Tolerate
3,4,1,2,1,4,2,4,2,1,2,3,1,2,2,4,1,4,1,2,2,2,3,3,2,1,4,1,1,1,4,2,3,1,1,1,1,1,58.66666666666666,47.36842105263158,Tolerate
4,2,1,4,4,4,4,2,4,1,3,2,1,3,2,1,1,2,1,2,3,1,2,1,2,2,1,1,1,1,1,3,3,1,3,1,4,1,61.33333333333333,44.736842105263165,Tolerate
3,3,4,4,1,3,1,2,4,2,1,1,4,3,3,1,2,2,1,2,4,2,3,1,1,1,1,4,1,1,2,1,3,4,1,1,1,1,60.0,46.05263157894737,Tolerate
3,2,3,3,2,2,3,4,4,2,3,3,2,3,1,4,1,2,4,2,1,1,1,3,1,1,4,1,1,1,4,1,3,2,1,1,3,3,68.0,46.05263157894737,Tolerate
1,4,1,4,3,3,1,4,1,2,1,2,4,1,4,4,3,4,1,1,1,2,1,3,1,2,1,1,1,1,1,3,3,1,2,1,2,1,64.0,38.15789473684211,Tolerate
2,4,2,1,1,3,2,3,4,4,2,1,2,1,3,4,2,1,4,1,4,3,1,2,1,1,1,1,1,1,2,1,3,3,1,1,1,3,61.33333333333333,42.10526315789474,Tolerate
4,2,3,4,2,2,4,2,4,4,2,2,4,4,3,4,2,3,4,1,1,4,1,1,4,1,1,4,1,4,1,1,2,2,1,1,3,2,78.66666666666666,47.36842105263158,Tolerate
1,3,1,2,4,4,2,4,2,4,1,1,2,1,1,1,3,2,4,2,3,2,1,3,2,2,1,4,1,1,3,3,2,1,3,1,1,1,57.33333333333333,48.6842105263158,Tolerate
3,1,4,3,2,3,1,4,2,2,3,1,4,3,4,4,4,4,1,1,1,1,1,2,1,2,1,4,1,1,4,2,1,1,4,1,4,1,70.66666666666666,44.736842105263165,Tolerate
4,2,2,1,2,4,1,2,2,4,3,2,2,1,1,4,4,4,4,1,1,2,3,1,3,3,1,4,1,1,3,2,1,2,2,1,2,2,65.33333333333333,47.36842105263158,Tolerate
3,2,2,1,4,4,2,2,2,2,4,1,4,1,1,4,2,2,4,2,1,3,2,2,1,2,1,1,1,4,3,3,1,1,3,1,3,1,62.66666666666666,47.36842105263158,Tolerate
3,1,1,2,3,1,3,2,3,3,2,1,3,3,4,1,1,2,1,1,3,1,1,1,3,2,1,1,1,1,2,3,1,4,4,1,1,3,53.33333333333333,46.05263157894737,Tolerate
3,3,1,3,2,4,1,1,1,2,2,2,4,3,4,1,2,3,4,1,3,1,4,1,1,2,1,1,1,1,2,1,1,3,4,4,1,2,61.33333333333333,46.05263157894737,Tolerate
3,2,4,4,3,3,1,3,2,2,2,2,1,4,2,4,1,4,4,1,1,2,4,1,1,1,1,1,1,4,2,5,1,2,2,1,1,2,68.0,44.736842105263165,Tolerate
1,3,4,1,4,3,2,2,4,4,2,3,3,3,2,1,1,2,1,2,1,4,1,3,1,1,1,4,1,1,4,2,1,3,1,1,2,3,61.33333333333333,48.6842105263158,Tolerate
1,4,3,4,2,2,4,3,3,2,1,3,1,4,3,1,2,2,1,1,1,1,3,1,2,2,1,1,4,4,1,1,1,3,3,1,3,2,61.33333333333333,47.36842105263158,Tolerate
4,4,2,1,4,2,3,2,2,3,1,3,4,1,4,4,1,3,4,1,1,1,4,1,3,1,1,1,4,1,1,4,3,2,2,1,1,4,69.33333333333333,48.6842105263158,Tolerate
2,2,4,1,4,1,4,3,4,1,4,1,4,3,4,4,3,2,1,2,1,2,2,2,1,1,4,1,1,1,1,5,3,1,1,4,1,3,69.33333333333333,48.6842105263158,Tolerate
3,3,3,2,4,2,4,4,1,1,4,2,3,2,3,4,3,1,4,3,1,2,1,2,4,2,1,4,1,1,2,2,2,1,3,1,2,2,70.66666666666666,48.6842105263158,Tolerate
2,3,1,3,4,4,3,3,1,2,2,2,4,3,2,4,1,4,1,1,2,1,2,2,1,2,1,4,4,1,1,1,2,1,3,4,1,1,65.33333333333333,46.05263157894737,Tolerate
1,2,3,2,2,4,2,3,3,3,3,3,4,1,4,4,3,3,1,2,3,1,1,1,3,2,1,1,1,4,1,1,3,4,2,1,4,1,68.0,48.6842105263158,Tolerate
2,3,2,2,1,4,1,4,1,1,4,2,1,4,2,1,2,3,1,3,4,2,1,1,3,2,1,4,1,1,2,1,2,1,1,1,2,4,54.66666666666666,48.6842105263158,Tolerate
2,4,1,4,4,1,1,2,1,3,1,3,4,4,1,4,4,3,1,2,3,4,1,1,1,4,1,4,1,1,1,2,1,3,1,1,4,1,64.0,48.6842105263158,Tolerate
1,4,3,2,2,4,4,4,1,3,3,3,1,4,2,1,3,4,4,4,1,1,1,1,2,2,1,4,1,1,1,4,3,1,3,4,1,1,70.66666666666666,48.6842105263158,Tolerate
1,1,2,2,4,2,4,2,4,4,2,1,2,3,3,4,3,3,1,1,3,4,1,2,1,4,1,1,1,1,3,1,2,1,2,1,3,3,64.0,47.36842105263158,Tolerate
4,2,4,4,1,3,2,4,3,3,2,2,2,4,4,1,1,4,1,1,3,2,3,3,2,1,1,1,1,1,2,4,1,3,1,1,2,2,68.0,46.05263157894737,Tolerate
2,4,3,4,1,2,2,3,3,4,1,3,4,1,4,4,1,3,4,2,3,2,1,2,1,1,1,1,1,1,1,2,1,2,4,1,2,2,70.66666666666666,40.78947368421053,Tolerate
1,2,1,1,1,3,2,3,4,2,1,2,4,4,4,1,2,1,4,2,2,1,3,3,3,2,1,1,1,4,1,3,3,1,1,1,1,2,57.33333333333333,47.36842105263158,Tolerate
2,2,1,2,3,3,2,2,1,1,4,3,2,3,3,4,1,1,1,2,4,1,1,1,2,1,1,1,1,1,2,1,2,4,2,4,2,2,54.66666666666666,46.05263157894737,Tolerate
4,2,4,1,4,2,2,3,1,3,4,1,2,1,3,4,4,3,4,2,1,4,1,1,2,3,1,1,1,1,1,1,3,2,1,4,2,4,69.33333333333333,47.36842105263158,Tolerate
3,3,1,2,4,4,4,4,3,2,3,2,1,3,2,4,4,4,4,4,2,1,1,1,3,1,1,1,1,1,2,3,1,2,3,4,3,2,76.0,48.6842105263158,Tolerate
4,1,1,4,2,1,1,2,1,3,4,1,1,4,4,4,1,4,1,1,1,3,1,3,1,1,1,1,1,1,1,3,1,4,3,1,2,3,58.66666666666666,43.42105263157895,Tolerate
3,1,4,3,1,1,4,4,4,3,2,1,3,1,1,1,2,4,4,1,1,1,3,2,3,2,1,4,1,1,3,1,1,2,2,1,1,2,62.66666666666666,43.42105263157895,Tolerate
4,4,3,3,1,3,4,2,3,1,1,1,1,1,4,4,2,3,1,1,3,2,1,1,1,3,4,4,1,1,2,3,1,1,4,1,2,1,61.33333333333333,48.6842105263158,Tolerate
2,2,3,1,3,4,1,3,1,4,1,1,2,2,3,4,2,4,1,2,4,1,2,3,1,3,1,1,1,1,1,2,3,1,4,1,1,4,58.66666666666666,48.6842105263158,Tolerate
3,2,3,3,3,3,4,2,2,4,2,2,4,3,2,1,4,1,1,3,2,3,2,2,1,2,1,4,1,1,1,4,1,1,2,1,3,1,65.33333333333333,47.36842105263158,Tolerate
3,3,4,2,3,1,3,3,3,4,3,3,2,1,2,4,4,1,1,3,1,1,2,2,2,4,1,4,4,1,1,1,3,1,1,1,1,3,66.66666666666666,48.6842105263158,Tolerate
1,3,1,4,2,1,3,3,1,3,3,3,3,2,4,1,1,1,1,1,3,3,1,2,1,1,1,1,1,4,4,1,1,1,1,4,1,4,54.66666666666666,47.36842105263158,Tolerate
3,4,4,3,1,2,2,4,2,2,1,1,3,4,3,1,4,1,1,1,3,2,1,1,1,2,1,1,1,1,3,5,3,2,2,1,3,1,61.33333333333333,46.05263157894737,Tolerate
4,1,3,4,2,1,1,3,4,2,1,2,3,4,4,1,3,2,1,1,4,4,2,1,3,2,1,1,1,1,1,2,2,3,3,1,1,3,61.33333333333333,48.6842105263158,Tolerate
2,2,4,2,1,3,1,1,4,1,2,1,1,3,2,1,2,2,4,2,2,1,1,1,2,4,1,1,1,1,3,1,1,3,4,1,1,1,52.0,42.10526315789474,Tolerate
1,1,1,2,2,1,3,2,1,1,3,3,4,4,3,4,2,2,4,1,4,2,2,3,1,4,1,1,4,1,2,1,1,2,1,1,2,3,58.66666666666666,48.6842105263158,Tolerate
1,2,2,1,3,1,2,1,2,1,3,3,4,3,4,4,2,1,1,3,1,3,2,1,3,1,4,1,1,1,2,2,1,3,1,1,3,1,54.66666666666666,46.05263157894737,Tolerate
4,3,3,1,1,1,1,4,1,3,2,3,4,3,4,1,3,3,1,2,4,3,2,1,1,1,1,1,4,1,4,2,2,2,3,1,1,1,61.33333333333333,48.6842105263158,Tolerate
2,2,1,1,4,1,3,3,1,1,3,1,3,3,1,1,1,3,4,2,2,3,1,3,1,1,1,1,1,1,1,5,2,1,3,4,2,2,52.0,48.6842105263158,Tolerate
4,4,4,3,1,3,3,3,1,1,3,3,1,1,4,1,1,4,4,2,1,1,1,2,1,3,1,4,1,1,1,4,1,2,2,4,2,3,65.33333333333333,48.6842105263158,Tolerate
1,2,3,3,4,1,2,4,3,2,4,1,4,1,3,4,1,3,1,4,1,1,1,2,3,3,1,1,4,1,1,1,1,4,1,1,2,1,62.66666666666666,44.736842105263165,Tolerate
3,1,3,4,3,3,4,2,4,3,2,3,3,2,4,1,1,3,4,1,1,1,1,1,4,2,1,1,1,4,3,1,3,1,1,1,3,4,70.66666666666666,46.05263157894737,Tolerate
4,3,4,3,4,4,1,2,4,3,3,2,3,4,4,4,4,3,4,3,3,1,1,2,2,2,1,1,1,1,1,1,2,3,3,4,1,2,84.0,46.05263157894737,Tolerate
3,2,2,4,2,1,3,4,3,3,3,1,1,2,3,4,1,1,1,3,3,1,4,2,1,1,4,1,1,1,1,2,3,2,3,1,2,1,58.66666666666666,48.6842105263158,Tolerate
1,3,2,4,1,3,3,2,1,4,4,2,1,1,4,4,4,3,4,2,3,2,1,3,2,2,1,1,1,4,2,2,1,1,1,1,1,1,68.0,42.10526315789474,Tolerate
4,4,1,1,2,3,3,2,4,3,2,1,3,1,3,1,1,1,4,3,4,3,2,1,1,1,1,1,1,1,2,1,2,1,4,1,3,1,58.66666666666666,44.736842105263165,Tolerate
4,3,3,1,3,2,2,3,3,4,4,1,2,2,3,1,4,1,4,1,1,3,2,1,1,2,4,1,1,4,2,1,3,2,3,1,2,1,66.66666666666666,47.36842105263158,Tolerate
3,4,2,4,3,3,4,2,3,1,4,1,3,1,4,4,3,3,1,2,3,1,1,1,1,3,1,1,1,1,3,4,2,2,2,1,2,4,70.66666666666666,47.36842105263158,Tolerate
3,1,3,1,4,3,1,2,4,3,2,2,4,4,2,4,2,2,4,1,1,2,2,2,3,1,1,1,1,4,3,1,2,3,1,1,3,3,68.0,47.36842105263158,Tolerate
1,2,2,4,1,4,2,4,2,4,1,2,2,3,3,1,2,2,4,2,1,2,1,3,3,2,1,1,1,1,4,1,1,4,1,1,1,2,61.33333333333333,43.42105263157895,Tolerate
2,4,3,3,1,3,2,4,3,2,2,2,2,1,4,1,3,2,4,3,2,1,1,3,3,2,4,1,1,1,1,1,2,1,4,1,4,1,64.0,48.6842105263158,Tolerate
4,3,3,4,4,2,4,2,3,1,3,1,2,4,2,1,1,1,1,3,1,1,2,2,1,1,4,1,4,1,3,1,2,3,1,1,4,1,61.33333333333333,48.6842105263158,Tolerate
4,1,3,1,2,2,3,3,1,3,4,2,1,4,1,1,1,1,1,2,1,2,1,1,2,4,1,1,1,1,2,1,3,3,1,4,3,2,52.0,47.36842105263158,Tolerate
4,4,2,1,3,1,4,4,4,3,3,2,4,1,4,4,4,2,4,3,4,4,2,1,2,1,1,1,1,1,3,2,1,3,1,1,1,1,77.33333333333333,44.736842105263165,Tolerate
3,1,3,4,2,3,3,4,2,4,4,2,1,2,2,4,3,4,4,1,4,1,3,2,1,1,1,1,1,1,4,5,2,1,1,1,3,2,73.33333333333333,47.36842105263158,Tolerate
2,3,4,2,3,2,3,3,3,3,3,3,1,2,2,1,4,3,1,3,1,2,1,2,3,2,4,1,1,1,1,3,2,2,1,1,2,4,64.0,48.6842105263158,Tolerate
1,2,1,4,4,3,1,4,1,4,4,3,2,4,2,1,1,2,1,2,3,1,2,3,1,2,1,1,4,1,2,1,2,3,1,4,1,1,60.0,47.36842105263158,Tolerate
4,2,3,3,3,2,3,2,3,4,4,3,3,4,4,4,1,1,4,1,4,3,1,3,1,4,1,1,1,1,3,2,1,4,1,1,2,1,76.0,47.36842105263158,Tolerate
2,3,1,1,1,1,4,4,4,1,3,3,4,1,3,1,2,3,1,1,2,2,1,2,3,2,1,1,1,1,2,4,1,2,4,1,3,3,57.33333333333333,48.6842105263158,Tolerate
3,3,4,1,2,2,4,1,3,3,1,3,2,2,1,1,1,4,4,3,1,1,2,1,2,2,1,1,4,1,2,2,2,3,3,1,2,3,60.0,48.6842105263158,Tolerate
1,1,4,1,2,2,4,4,3,3,1,3,3,4,4,1,2,2,4,4,1,4,2,1,3,1,1,1,1,1,4,1,1,1,3,4,1,1,65.33333333333333,47.36842105263158,Tolerate
4,1,1,2,1,2,2,4,2,4,2,1,1,2,1,4,3,2,4,3,2,1,1,2,3,1,4,1,1,1,3,1,1,1,1,1,3,1,57.33333333333333,42.10526315789474,Tolerate
2,3,1,3,1,1,2,1,2,2,3,2,3,2,2,4,4,2,1,2,2,1,2,2,4,2,1,1,1,1,4,5,1,1,2,1,1,3,54.66666666666666,48.6842105263158,Tolerate
4,4,3,4,1,3,1,1,1,3,3,3,1,2,1,1,2,4,1,4,1,1,2,1,1,2,1,1,1,1,1,5,2,1,4,1,2,2,57.33333333333333,44.736842105263165,Tolerate
4,4,3,3,3,4,1,1,1,3,3,1,2,4,4,4,1,3,1,1,2,2,3,4,1,2,1,1,1,1,1,5,1,2,1,4,1,1,66.66666666666666,46.05263157894737,Tolerate
2,3,4,2,4,1,2,4,3,3,1,3,3,3,2,4,2,1,4,3,2,1,3,1,3,2,1,1,1,4,2,1,1,2,4,1,1,1,68.0,46.05263157894737,Tolerate
1,1,4,2,4,4,1,2,2,2,1,1,1,1,3,4,3,3,4,3,4,1,3,2,1,2,4,1,1,1,2,1,1,3,2,1,1,2,58.66666666666666,47.36842105263158,Tolerate
1,2,1,1,2,3,1,2,3,2,3,1,2,2,2,1,4,4,1,2,4,1,1,1,1,3,1,4,1,4,2,1,3,1,3,1,2,1,50.66666666666666,48.6842105263158,Tolerate
1,4,2,2,3,1,2,1,3,4,1,3,2,1,1,4,2,4,1,2,1,1,2,2,2,1,1,4,1,4,1,1,2,1,1,1,3,1,56.0,42.10526315789474,Tolerate
1,4,3,1,4,4,3,4,3,4,3,2,4,2,1,1,3,1,4,1,4,1,3,3,4,2,1,1,1,1,2,5,1,1,1,1,1,3,69.33333333333333,48.6842105263158,Tolerate
4,1,2,1,1,1,2,4,2,2,3,3,3,2,1,1,3,1,1,3,2,1,2,1,2,3,1,1,1,4,1,2,1,1,1,1,1,3,50.66666666666666,42.10526315789474,Tolerate
4,2,3,1,1,3,4,3,1,3,3,1,3,3,3,1,4,3,1,1,1,2,1,3,3,4,1,1,4,1,2,1,1,3,1,4,1,1,62.66666666666666,47.36842105263158,Tolerate
3,3,2,4,1,3,3,4,4,3,4,3,4,2,3,4,2,3,1,2,1,3,4,1,1,2,1,1,1,4,2,2,2,1,1,4,1,1,74.66666666666666,46.05263157894737,Tolerate
1,2,2,2,3,3,4,4,2,1,1,3,1,3,2,4,2,3,1,1,1,2,3,2,4,1,1,1,4,4,1,2,1,4,1,1,2,1,58.66666666666666,48.6842105263158,Tolerate
2,3,1,1,2,4,2,3,1,1,4,2,4,3,3,4,3,2,1,1,3,3,1,1,2,1,4,1,1,4,1,1,2,1,4,1,2,2,61.33333333333333,47.36842105263158,Tolerate
2,4,3,2,2,4,1,3,3,1,3,1,3,1,1,1,2,3,1,2,1,4,3,1,1,2,4,1,1,1,1,4,1,1,1,1,1,4,54.66666666666666,46.05263157894737,Tolerate
3,3,1,4,1,1,1,4,3,1,3,1,2,3,1,4,1,4,4,3,2,1,3,2,1,1,1,4,1,1,2,1,3,4,1,1,2,2,60.0,47.36842105263158,Tolerate
2,3,1,1,2,3,2,3,4,2,1,2,2,1,2,4,2,3,4,4,1,1,2,1,2,2,1,4,1,4,2,1,1,3,1,1,2,1,58.66666666666666,46.05263157894737,Tolerate
4,1,4,3,4,2,1,2,3,2,2,1,2,4,1,4,2,3,4,1,3,2,3,2,2,1,1,1,4,1,2,1,1,3,2,4,2,1,65.33333333333333,48.6842105263158,Tolerate
3,1,2,3,4,1,1,1,2,3,4,2,3,4,2,4,2,2,1,2,1,2,1,1,4,2,1,1,1,1,4,1,2,2,2,4,2,2,60.0,47.36842105263158,Tolerate
1,2,2,4,2,2,3,4,2,3,1,2,2,1,4,1,4,2,4,3,2,3,3,2,1,1,1,1,1,1,1,2,1,1,1,4,2,4,61.33333333333333,46.05263157894737,Tolerate
1,1,1,3,1,3,4,2,3,4,1,3,3,4,2,4,3,4,4,3,1,1,4,3,1,1,1,1,1,1,2,2,3,1,2,4,2,2,68.0,47.36842105263158,Tolerate
1,1,1,4,3,2,2,2,1,1,3,1,4,4,1,4,3,4,4,2,1,3,3,4,1,2,1,4,4,1,1,1,2,1,1,1,1,3,61.33333333333333,48.6842105263158,Tolerate
3,2,3,3,1,4,1,1,2,2,4,3,3,4,3,1,3,1,1,4,1,2,1,1,2,3,1,4,1,1,3,1,3,1,4,1,2,1,60.0,48.6842105263158,Tolerate
4,4,1,2,1,1,2,4,4,3,1,1,2,1,2,4,2,4,4,1,4,4,1,2,2,2,1,1,1,4,1,1,3,2,1,4,1,1,62.66666666666666,48.6842105263158,Tolerate
2,3,4,3,4,4,4,3,3,4,4,2,2,1,4,1,4,2,1,2,4,3,3,1,2,3,1,1,1,1,1,4,1,1,2,1,2,1,73.33333333333333,46.05263157894737,Tolerate
4,1,2,4,2,1,3,2,1,4,4,1,4,4,3,1,1,4,4,4,1,3,1,2,1,1,1,4,1,1,2,2,2,2,2,4,2,1,66.66666666666666,48.6842105263158,Tolerate
2,4,2,2,4,1,1,3,2,2,1,1,2,3,2,1,4,4,1,2,1,1,3,1,1,2,4,1,4,1,1,2,1,3,1,1,2,2,56.0,44.736842105263165,Tolerate
1,4,4,2,1,4,3,4,4,3,3,1,3,4,2,4,1,4,1,1,2,2,4,1,2,2,1,1,1,4,4,2,1,2,1,1,1,2,70.66666666666666,46.05263157894737,Tolerate
3,1,4,1,1,2,4,4,4,1,3,1,2,1,4,1,2,2,4,1,2,1,4,3,1,4,1,1,1,1,2,1,1,3,2,1,4,2,60.0,47.36842105263158,Tolerate
2,1,1,3,2,4,1,2,4,2,1,1,3,3,3,1,4,2,1,2,1,1,2,1,1,4,4,4,1,1,2,1,1,1,4,1,2,2,54.66666666666666,47.36842105263158,Tolerate
