TQ1,TQ2,TQ3,TQ4,TQ5,TQ6,TQ7,TQ8,TQ9,TQ10,TQ11,TQ12,TQ13,TQ14,TQ15,TQ16,SUM_T,%100_T
4,1,3,3,1,4,1,1,1,4,2,1,2,4,4,1,37,58.73015873015873
1,2,2,2,4,1,1,1,1,2,2,1,4,4,1,3,32,50.79365079365079
1,2,4,1,4,1,1,4,4,2,1,3,3,1,3,4,39,61.9047619047619
3,3,1,4,1,1,4,1,3,3,3,1,3,1,1,2,35,55.55555555555555
3,4,4,4,1,4,1,1,2,1,2,1,2,4,3,4,41,65.07936507936508
3,4,2,4,1,4,4,1,2,1,2,1,3,4,3,1,40,63.49206349206349
2,4,2,1,4,4,4,1,3,4,2,2,1,4,4,2,44,69.84126984126983
2,4,1,3,1,4,1,1,1,1,2,2,1,1,2,1,28,44.44444444444444
4,4,1,4,4,1,4,4,2,2,3,4,1,4,1,4,47,74.6031746031746
1,2,4,1,1,4,1,1,2,4,3,1,2,1,3,1,32,50.79365079365079
2,4,2,2,4,4,4,4,2,3,2,1,4,4,3,3,48,76.19047619047619
1,3,4,1,4,1,1,4,4,1,2,4,2,1,2,3,38,60.31746031746032
1,1,1,4,4,4,4,4,2,1,3,2,3,1,4,4,43,68.25396825396825
1,1,2,2,4,1,4,1,3,1,3,3,3,4,2,1,36,57.14285714285714
3,1,1,3,1,1,4,1,1,3,2,3,2,1,4,4,35,55.55555555555555
4,1,1,2,1,1,4,4,1,3,2,2,4,4,3,1,38,60.31746031746032
2,3,1,1,4,4,4,1,4,4,3,4,4,4,3,1,47,74.6031746031746
3,3,3,1,1,4,1,1,2,2,1,2,3,1,4,3,35,55.55555555555555
4,2,1,2,4,1,4,4,1,3,2,1,4,4,4,4,45,71.42857142857143
4,3,1,4,4,1,4,4,2,2,1,1,3,4,1,3,42,66.66666666666666
1,4,1,3,1,4,1,1,2,1,1,2,1,4,2,1,30,47.61904761904761
2,2,4,2,1,4,4,1,1,3,1,4,2,1,4,1,37,58.73015873015873
4,3,2,1,4,4,1,1,1,2,3,3,4,1,1,2,37,58.73015873015873
2,3,3,4,4,4,1,1,3,3,1,3,2,4,4,2,44,69.84126984126983
3,4,3,3,1,1,1,1,3,4,3,3,4,4,1,1,40,63.49206349206349
4,3,1,2,4,1,4,1,4,2,3,3,3,1,3,4,43,68.25396825396825
2,4,2,1,4,4,1,1,4,3,2,3,4,1,3,3,42,66.66666666666666
4,2,1,3,4,4,1,1,1,4,2,1,3,1,1,2,35,55.55555555555555
1,2,2,1,4,1,1,4,1,4,3,1,4,1,3,2,35,55.55555555555555
1,4,3,3,4,1,4,1,1,2,2,1,2,1,2,3,35,55.55555555555555
1,4,2,1,1,4,1,1,1,4,3,3,1,4,4,2,37,58.73015873015873
1,4,3,3,1,4,4,1,4,2,2,1,2,1,1,3,37,58.73015873015873
1,4,3,2,4,4,4,1,1,4,2,4,4,4,2,2,46,73.01587301587301
4,1,3,4,4,4,1,1,4,1,3,4,4,4,1,3,46,73.01587301587301
2,2,2,2,1,1,1,4,3,1,3,3,4,4,3,4,40,63.49206349206349
3,4,1,3,1,4,1,4,3,3,2,2,4,1,1,2,39,61.9047619047619
3,2,1,2,4,4,4,1,2,1,2,1,4,4,2,2,39,61.9047619047619
4,3,2,2,4,4,4,4,1,1,3,4,3,1,4,4,48,76.19047619047619
3,3,3,2,4,4,1,1,3,4,3,2,1,1,2,3,40,63.49206349206349
1,4,3,1,4,4,1,4,2,1,1,2,4,1,2,1,36,57.14285714285714
3,3,1,1,1,1,1,4,3,2,3,3,3,1,2,1,33,52.38095238095238
2,4,3,4,4,4,4,1,2,2,3,2,3,1,2,3,44,69.84126984126983
3,4,2,4,4,4,4,4,3,3,3,3,1,4,1,2,49,77.77777777777777
4,4,3,1,4,4,1,4,4,2,3,3,1,1,3,1,43,68.25396825396825
2,3,3,4,1,1,1,4,3,2,1,4,2,1,3,3,38,60.31746031746032
4,3,1,3,1,4,4,1,4,1,2,4,4,4,2,3,45,71.42857142857143
2,1,2,3,1,4,4,1,2,2,1,2,2,4,4,4,39,61.9047619047619
4,1,1,3,4,4,1,4,2,2,1,2,2,4,4,2,41,65.07936507936508
3,3,2,3,4,4,1,1,4,4,2,2,2,1,1,2,39,61.9047619047619
2,4,2,1,1,1,4,1,3,4,2,1,3,4,3,4,40,63.49206349206349
3,1,2,4,4,1,4,4,1,2,1,3,2,1,4,4,41,65.07936507936508
2,4,2,3,1,4,1,4,2,4,3,2,4,4,2,2,44,69.84126984126983
1,4,1,2,4,1,1,4,3,3,1,2,3,4,4,2,40,63.49206349206349
3,1,4,1,4,4,1,4,2,3,1,3,2,4,1,4,42,66.66666666666666
1,4,4,3,1,4,1,4,3,2,3,2,2,1,3,3,41,65.07936507936508
1,4,4,2,4,4,1,1,3,4,3,2,2,4,2,2,43,68.25396825396825
1,3,4,2,4,1,1,4,3,4,1,3,1,4,1,1,38,60.31746031746032
1,1,2,3,1,4,4,4,1,3,1,4,2,1,3,1,36,57.14285714285714
4,3,1,3,4,4,4,4,4,1,1,1,3,4,1,3,45,71.42857142857143
1,2,1,3,1,1,1,4,2,2,3,1,3,1,1,2,29,46.03174603174603
1,4,4,4,4,1,1,1,1,3,2,2,4,1,4,1,38,60.31746031746032
2,2,4,4,4,4,1,1,4,2,3,1,3,4,3,3,45,71.42857142857143
1,1,4,3,4,4,4,4,4,1,1,2,3,1,1,4,42,66.66666666666666
1,2,4,2,4,1,1,4,4,4,2,1,3,1,4,2,40,63.49206349206349
3,2,3,4,1,4,4,4,2,2,3,1,4,4,1,1,43,68.25396825396825
2,2,3,2,1,1,1,1,4,3,3,1,3,1,1,1,30,47.61904761904761
2,2,1,4,4,4,4,4,3,3,3,4,3,4,2,4,51,80.95238095238095
3,1,1,2,1,1,1,4,3,1,3,2,1,1,2,1,28,44.44444444444444
1,1,1,1,4,1,4,4,2,4,1,2,2,4,2,3,37,58.73015873015873
2,4,3,4,1,4,4,4,3,2,3,2,4,1,1,4,46,73.01587301587301
1,1,2,4,4,1,4,1,2,1,3,2,3,1,2,4,36,57.14285714285714
1,4,3,2,1,4,1,1,2,4,1,3,4,4,3,2,40,63.49206349206349
3,1,4,4,4,4,4,1,3,2,3,3,3,1,4,1,45,71.42857142857143
2,1,2,4,4,1,1,4,2,2,2,2,4,4,2,2,39,61.9047619047619
4,2,2,3,4,4,1,1,4,1,3,2,4,4,2,3,44,69.84126984126983
2,1,1,4,4,4,4,1,4,2,3,3,2,4,1,3,43,68.25396825396825
4,1,1,4,4,1,1,1,4,1,3,3,3,4,3,2,40,63.49206349206349
2,1,4,3,4,4,4,4,2,4,1,2,2,1,3,1,42,66.66666666666666
3,3,4,1,4,1,1,4,2,2,1,2,4,4,4,3,43,68.25396825396825
2,4,4,4,4,4,4,4,1,4,3,3,2,1,3,1,48,76.19047619047619
2,3,3,3,1,4,1,4,1,4,3,3,2,1,2,2,39,61.9047619047619
3,4,1,1,4,1,4,1,3,1,1,3,4,4,4,2,41,65.07936507936508
2,2,4,4,1,4,1,4,4,4,1,2,3,1,3,3,43,68.25396825396825
3,1,2,3,1,4,4,1,3,2,2,3,1,4,4,2,40,63.49206349206349
3,4,3,4,1,4,4,1,1,4,3,4,1,4,2,3,46,73.01587301587301
2,2,1,4,4,4,1,1,1,2,3,3,2,4,3,4,41,65.07936507936508
4,1,4,3,1,1,1,4,1,2,2,4,2,4,2,1,37,58.73015873015873
4,2,4,4,4,1,4,4,4,4,2,4,3,4,2,4,54,85.71428571428571
4,4,3,2,4,1,1,1,2,4,3,1,2,4,1,1,38,60.31746031746032
2,4,1,1,4,4,4,1,1,4,3,3,4,1,3,1,41,65.07936507936508
4,2,3,3,4,1,1,1,3,4,1,1,3,4,3,3,41,65.07936507936508
3,1,3,2,4,1,1,1,1,3,1,1,4,1,3,2,32,50.79365079365079
4,1,1,4,1,1,4,4,4,1,1,1,3,1,2,3,36,57.14285714285714
2,3,3,2,1,4,4,4,3,1,2,2,3,4,4,2,44,69.84126984126983
2,4,4,2,1,1,4,4,3,4,2,2,2,4,4,2,45,71.42857142857143
1,3,1,1,1,4,4,4,1,3,1,2,3,4,3,2,38,60.31746031746032
4,1,4,3,4,1,4,4,3,4,1,3,4,4,2,4,50,79.36507936507937
4,1,2,3,1,1,4,1,3,3,1,3,4,4,3,4,42,66.66666666666666
3,4,3,1,4,1,1,1,4,2,2,3,2,1,4,1,37,58.73015873015873
4,3,1,1,4,1,1,4,1,1,3,3,4,1,1,1,34,53.96825396825397
3,1,1,2,4,1,1,1,3,4,2,4,1,1,4,3,36,57.14285714285714
1,4,3,2,4,4,4,4,1,1,3,3,3,1,4,1,43,68.25396825396825
4,2,4,2,1,1,4,1,1,4,2,2,2,1,1,3,35,55.55555555555555
3,2,3,2,4,4,1,4,4,3,3,3,4,1,3,3,47,74.6031746031746
3,4,4,3,4,4,4,1,1,2,2,2,3,4,1,4,46,73.01587301587301
4,3,3,1,4,4,1,4,4,1,3,2,2,1,3,4,44,69.84126984126983
1,4,1,3,4,4,1,1,4,4,1,2,2,4,1,4,41,65.07936507936508
4,1,1,2,4,1,4,4,4,4,1,2,3,1,1,3,40,63.49206349206349
3,3,1,3,4,1,1,4,4,1,1,3,4,4,2,4,43,68.25396825396825
2,4,3,1,4,4,4,4,3,1,3,3,2,4,2,2,46,73.01587301587301
1,3,1,4,1,1,1,1,2,3,1,2,1,1,1,3,27,42.85714285714285
2,1,3,1,1,4,4,4,4,1,1,3,2,4,4,3,42,66.66666666666666
1,3,3,3,1,4,1,4,3,2,3,2,1,4,3,1,39,61.9047619047619
1,1,3,4,1,4,1,4,1,1,1,3,3,1,3,1,33,52.38095238095238
1,2,3,2,4,4,1,4,3,2,2,4,3,1,4,3,43,68.25396825396825
3,1,3,2,4,1,1,4,1,4,2,3,1,4,1,4,39,61.9047619047619
3,4,2,1,4,1,4,4,1,4,2,1,2,1,3,2,39,61.9047619047619
4,1,1,3,4,4,4,4,4,1,1,2,3,4,3,2,45,71.42857142857143
1,1,1,2,1,1,4,4,3,4,1,3,3,4,3,2,38,60.31746031746032
4,2,1,2,4,4,4,4,1,4,1,4,3,4,4,3,49,77.77777777777777
2,2,4,4,1,1,4,1,1,2,1,4,1,4,3,3,38,60.31746031746032
2,1,4,1,4,1,1,4,1,1,2,2,4,1,3,4,36,57.14285714285714
1,1,2,2,1,1,4,1,1,3,2,4,1,4,2,3,33,52.38095238095238
2,4,3,1,1,4,1,1,2,2,2,2,1,4,2,4,36,57.14285714285714
1,2,4,2,4,4,4,1,1,3,3,4,2,4,1,2,42,66.66666666666666
4,4,1,1,1,1,1,1,2,1,1,1,2,4,4,4,33,52.38095238095238
4,2,1,1,4,4,4,1,2,2,1,1,2,1,4,3,37,58.73015873015873
2,1,4,2,4,4,4,1,4,2,3,1,3,1,4,4,44,69.84126984126983
1,4,4,4,4,4,1,1,1,1,1,4,3,4,3,1,41,65.07936507936508
3,3,3,2,1,4,1,4,3,4,1,1,1,1,4,4,40,63.49206349206349
1,4,1,1,1,4,4,4,3,4,1,4,2,1,4,2,41,65.07936507936508
3,4,3,2,1,1,4,4,3,1,1,3,2,1,4,4,41,65.07936507936508
2,4,2,1,1,4,4,1,1,3,2,3,4,4,3,3,42,66.66666666666666
2,2,3,3,1,1,4,4,4,1,1,4,2,4,3,3,42,66.66666666666666
1,1,4,2,1,1,1,4,1,3,2,2,1,4,3,4,35,55.55555555555555
4,4,1,2,4,4,4,1,2,2,3,1,4,1,1,1,39,61.9047619047619
3,4,4,4,1,4,1,4,4,3,1,4,1,4,3,1,46,73.01587301587301
2,2,2,4,1,1,1,1,1,1,3,2,3,4,3,4,35,55.55555555555555
2,3,3,3,4,1,1,4,4,1,1,4,4,4,1,1,41,65.07936507936508
2,4,1,3,4,1,1,1,1,4,2,4,1,1,4,1,35,55.55555555555555
4,2,4,1,4,4,1,1,4,3,1,1,4,1,3,3,41,65.07936507936508
2,4,3,1,4,4,1,4,1,4,3,4,4,4,2,2,47,74.6031746031746
4,4,2,2,1,1,4,4,2,2,3,1,3,4,2,3,42,66.66666666666666
1,4,3,3,1,4,1,4,2,2,2,3,1,4,2,4,41,65.07936507936508
1,3,1,2,4,1,4,4,1,2,3,4,3,1,2,4,40,63.49206349206349
3,4,2,1,1,4,4,1,2,4,3,2,4,4,3,1,43,68.25396825396825
3,3,4,1,1,1,4,1,1,1,3,3,2,1,2,1,32,50.79365079365079
2,1,1,1,4,4,1,1,1,1,3,4,2,4,3,3,36,57.14285714285714
2,2,3,3,1,4,4,1,3,4,1,4,2,1,4,1,40,63.49206349206349
2,1,3,1,1,4,1,1,4,1,1,2,1,4,3,1,31,49.2063492063492
3,4,1,2,4,1,1,1,2,4,3,1,3,4,3,3,40,63.49206349206349
4,4,4,1,4,1,1,1,4,3,2,2,4,4,1,2,42,66.66666666666666
1,4,1,3,4,4,1,1,1,2,3,4,4,1,2,2,38,60.31746031746032
2,3,2,3,4,1,4,4,4,4,3,1,3,4,2,1,45,71.42857142857143
1,2,4,4,1,4,1,4,1,3,3,3,4,4,3,1,43,68.25396825396825
4,1,2,4,1,1,1,4,3,3,2,1,2,4,1,4,38,60.31746031746032
1,3,3,3,1,4,4,1,2,3,2,1,4,1,4,1,38,60.31746031746032
1,1,4,1,1,4,1,4,2,2,3,2,1,4,1,3,35,55.55555555555555
4,3,2,2,4,1,1,1,3,4,3,1,4,4,2,1,40,63.49206349206349
3,1,2,3,4,4,4,1,4,2,3,3,3,1,3,1,42,66.66666666666666
3,3,1,3,1,4,4,1,1,4,1,4,2,1,3,4,40,63.49206349206349
4,2,2,3,1,1,4,1,1,4,3,2,2,4,1,1,36,57.14285714285714
1,2,2,1,4,1,4,1,2,4,2,1,1,1,3,4,34,53.96825396825397
3,1,1,3,1,4,4,4,1,4,2,2,4,1,1,1,37,58.73015873015873
1,4,3,4,4,4,1,4,3,1,1,4,3,1,1,1,40,63.49206349206349
1,2,1,3,4,4,1,4,3,2,1,3,2,1,2,2,36,57.14285714285714
1,3,2,4,1,4,1,4,1,1,2,1,1,4,2,1,33,52.38095238095238
2,1,2,3,1,1,1,4,1,2,2,4,2,1,3,1,31,49.2063492063492
3,3,1,3,1,4,4,1,1,1,1,2,3,1,4,3,36,57.14285714285714
4,1,3,1,4,4,4,1,4,1,3,2,3,1,1,4,41,65.07936507936508
2,1,2,1,1,4,4,4,1,2,3,2,2,4,4,4,41,65.07936507936508
1,4,2,4,4,1,4,4,1,1,1,3,1,4,4,2,41,65.07936507936508
4,4,1,1,4,1,4,1,1,2,3,3,3,1,3,4,40,63.49206349206349
3,1,1,4,1,4,4,1,2,3,1,3,1,4,2,2,37,58.73015873015873
4,3,1,2,4,1,4,1,4,2,1,2,1,4,2,4,40,63.49206349206349
1,1,1,4,1,4,4,4,4,2,3,3,2,4,3,4,45,71.42857142857143
4,2,4,3,1,4,4,1,3,3,3,3,3,4,4,2,48,76.19047619047619
4,2,2,2,1,1,1,4,3,4,1,2,2,1,2,2,34,53.96825396825397
1,4,1,3,1,4,1,4,1,2,2,3,4,1,3,2,37,58.73015873015873
1,1,4,4,4,4,4,1,1,1,1,1,3,1,3,1,35,55.55555555555555
1,2,3,3,1,4,4,4,1,2,1,1,1,1,4,4,37,58.73015873015873
2,1,1,4,1,1,4,4,4,2,2,1,3,1,1,2,34,53.96825396825397
2,3,4,2,4,4,4,1,1,3,3,1,2,1,3,3,41,65.07936507936508
3,3,3,2,1,4,4,1,2,2,1,4,2,1,4,3,40,63.49206349206349
2,2,4,2,4,4,4,4,3,4,3,2,3,1,1,4,47,74.6031746031746
4,4,4,2,1,4,4,1,3,2,2,4,3,1,4,1,44,69.84126984126983
1,3,1,3,1,4,1,1,2,3,1,3,4,4,1,3,36,57.14285714285714
2,1,2,1,4,4,4,4,3,3,1,4,2,4,4,2,45,71.42857142857143
4,1,2,2,1,1,4,1,1,4,2,3,4,4,1,1,36,57.14285714285714
1,1,2,4,1,4,1,4,2,3,1,1,4,4,4,1,38,60.31746031746032
2,3,3,2,1,1,4,4,2,1,3,1,2,4,1,4,38,60.31746031746032
2,1,3,2,4,4,4,1,1,1,3,1,3,1,4,3,38,60.31746031746032
3,2,2,3,4,4,4,1,1,1,1,1,2,4,4,4,41,65.07936507936508
2,1,1,4,1,1,1,4,1,3,3,2,4,1,4,3,36,57.14285714285714
2,2,2,3,1,4,1,1,4,1,3,4,4,1,3,2,38,60.31746031746032
2,2,2,2,1,4,1,4,3,3,1,3,2,4,2,2,38,60.31746031746032
1,1,1,4,1,4,1,4,3,3,1,2,2,1,2,1,32,50.79365079365079
4,1,1,4,1,4,4,4,1,1,3,3,4,1,2,2,40,63.49206349206349
1,1,3,2,4,1,1,4,2,4,2,3,2,4,2,2,38,60.31746031746032
4,2,2,3,1,1,1,4,3,3,1,2,1,4,3,1,36,57.14285714285714
1,4,4,2,1,4,1,1,1,2,2,4,2,1,3,3,36,57.14285714285714
2,2,3,3,4,1,4,1,3,1,3,1,3,1,2,1,35,55.55555555555555
1,2,1,2,4,4,4,4,2,1,3,2,4,1,4,2,41,65.07936507936508
2,4,1,2,1,1,1,1,4,1,1,2,4,4,1,1,31,49.2063492063492
1,2,1,1,4,1,4,1,3,3,1,3,4,1,2,3,35,55.55555555555555
1,4,3,4,1,4,4,4,2,1,3,3,4,1,2,4,45,71.42857142857143
2,2,1,4,4,1,1,1,4,3,3,3,4,4,3,3,43,68.25396825396825
3,2,4,3,1,1,4,4,3,4,1,1,2,4,1,1,39,61.9047619047619
4,1,2,2,4,1,4,1,1,4,2,3,2,4,1,2,38,60.31746031746032
4,2,4,3,1,1,1,1,1,1,2,4,2,4,1,1,33,52.38095238095238
1,2,2,3,4,4,4,4,4,2,1,3,4,4,1,4,47,74.6031746031746
4,3,1,4,4,1,1,1,1,4,1,4,3,4,3,1,40,63.49206349206349
4,3,1,3,4,1,1,1,4,3,2,3,3,1,4,1,39,61.9047619047619
4,2,1,4,1,4,1,1,1,1,3,3,3,4,2,2,37,58.73015873015873
4,1,4,2,1,4,1,4,1,2,2,3,4,1,3,1,38,60.31746031746032
1,2,3,2,4,1,4,4,1,1,3,2,3,4,4,2,41,65.07936507936508
3,3,2,1,4,1,4,1,4,3,1,3,2,4,2,4,42,66.66666666666666
1,1,4,4,4,4,4,1,1,4,3,3,2,1,3,2,42,66.66666666666666
1,4,4,4,1,1,1,1,3,2,2,3,2,1,4,1,35,55.55555555555555
2,2,4,4,4,1,1,1,1,4,3,1,3,1,1,1,34,53.96825396825397
4,4,3,2,1,4,4,4,3,2,1,1,1,4,1,2,41,65.07936507936508
4,3,4,2,4,4,1,4,4,3,3,2,3,1,4,3,49,77.77777777777777
1,2,3,1,4,4,4,4,1,4,3,3,1,1,4,3,43,68.25396825396825
2,2,4,2,4,4,4,4,3,2,2,2,1,4,2,1,43,68.25396825396825
4,4,4,1,4,1,1,1,3,4,3,4,4,1,1,2,42,66.66666666666666
3,4,4,3,1,1,4,1,4,1,3,4,1,4,3,4,45,71.42857142857143
2,1,3,3,4,4,1,1,3,1,3,2,1,1,1,4,35,55.55555555555555
2,3,4,2,4,1,4,1,1,3,3,1,3,4,4,3,43,68.25396825396825
3,3,4,4,1,4,4,4,4,4,3,3,1,1,4,2,49,77.77777777777777
2,1,2,1,1,1,1,1,2,4,1,4,4,4,2,4,35,55.55555555555555
1,3,2,2,1,4,1,4,3,3,3,1,4,1,3,4,40,63.49206349206349
4,1,4,3,1,1,4,4,2,2,3,3,3,1,1,4,41,65.07936507936508
4,1,4,3,4,4,4,4,3,1,1,4,4,4,2,3,50,79.36507936507937
3,3,3,2,1,1,1,4,1,3,2,4,3,4,2,3,40,63.49206349206349
4,1,4,3,1,4,1,4,2,2,2,1,4,4,2,1,40,63.49206349206349
3,1,2,3,4,4,4,1,3,2,3,3,3,4,2,1,43,68.25396825396825
1,2,4,2,1,4,1,4,4,1,3,1,4,1,2,2,37,58.73015873015873
1,1,4,2,4,1,4,4,3,4,1,3,2,4,4,3,45,71.42857142857143
2,1,2,3,1,4,1,1,2,3,1,4,4,1,2,2,34,53.96825396825397
1,3,3,3,4,1,4,1,2,1,3,2,3,1,2,4,38,60.31746031746032
4,3,2,2,4,4,4,1,1,2,2,4,1,4,1,1,40,63.49206349206349
2,4,3,2,4,1,4,1,3,4,2,4,2,1,1,4,42,66.66666666666666
4,4,4,3,4,4,1,4,4,4,2,3,4,4,3,2,54,85.71428571428571
1,2,2,4,1,4,1,4,4,2,2,4,1,4,3,3,42,66.66666666666666
3,1,3,2,1,1,1,4,1,4,3,2,4,4,3,4,41,65.07936507936508
4,3,1,3,1,4,1,1,2,3,3,3,4,4,1,1,39,61.9047619047619
2,3,2,3,1,1,4,4,2,1,1,2,3,1,1,3,34,53.96825396825397
2,2,1,1,1,4,1,1,2,4,1,3,2,4,3,3,35,55.55555555555555
3,1,3,1,1,1,1,1,3,3,1,2,1,1,3,4,30,47.61904761904761
4,3,3,1,4,1,4,1,1,4,3,2,2,4,1,3,41,65.07936507936508
4,3,1,1,1,1,1,4,2,4,1,4,4,1,2,3,37,58.73015873015873
3,4,3,3,4,1,4,4,3,2,3,2,2,1,1,2,42,66.66666666666666
3,4,2,3,1,4,1,4,1,4,3,2,4,1,3,1,41,65.07936507936508
3,4,3,3,4,4,4,4,3,3,2,2,1,4,2,2,48,76.19047619047619
3,2,3,2,4,1,1,1,3,4,3,3,3,4,2,4,43,68.25396825396825
3,1,2,4,1,1,4,4,1,3,2,2,1,1,4,4,38,60.31746031746032
1,4,1,3,4,4,4,4,3,3,1,4,1,4,4,1,46,73.01587301587301
2,1,3,2,1,4,4,4,2,4,2,3,1,4,1,1,39,61.9047619047619
4,3,2,4,1,1,4,4,3,1,3,2,1,4,3,3,43,68.25396825396825
4,3,1,4,1,1,4,4,4,3,1,3,1,1,4,3,42,66.66666666666666
4,1,4,2,4,1,1,4,3,2,3,1,1,1,2,1,35,55.55555555555555
1,4,4,4,4,1,4,4,1,4,1,4,2,4,2,1,45,71.42857142857143
1,1,4,2,1,1,1,1,3,4,2,4,4,1,2,1,33,52.38095238095238
1,4,1,2,4,4,4,4,3,4,1,1,4,4,4,2,47,74.6031746031746
2,4,3,3,1,1,1,1,4,4,2,1,3,1,4,2,37,58.73015873015873
2,3,2,1,4,4,1,1,3,1,3,1,4,1,3,1,35,55.55555555555555
2,2,1,2,4,1,1,1,2,1,1,1,4,4,4,4,35,55.55555555555555
1,4,3,4,4,4,4,4,3,2,3,1,3,4,2,3,49,77.77777777777777
3,2,2,3,4,4,4,1,2,4,3,2,1,4,3,1,43,68.25396825396825
3,1,2,4,1,4,1,1,3,3,1,3,2,1,4,1,35,55.55555555555555
3,2,2,3,4,4,4,1,3,3,2,3,1,4,1,4,44,69.84126984126983
4,2,1,3,1,1,1,4,3,2,1,4,2,1,4,4,38,60.31746031746032
4,3,4,3,1,4,1,4,4,1,2,4,3,1,4,3,46,73.01587301587301
3,2,3,4,4,1,4,1,4,1,3,3,3,1,3,2,42,66.66666666666666
4,3,1,4,4,1,4,1,3,4,1,4,1,4,4,2,45,71.42857142857143
1,3,3,2,1,4,1,4,4,4,1,4,4,4,1,2,43,68.25396825396825
1,1,2,3,1,1,1,4,3,3,1,2,4,4,2,3,36,57.14285714285714
4,2,1,4,1,1,4,4,3,1,2,2,1,1,3,4,38,60.31746031746032
1,3,2,3,1,1,1,1,2,4,3,1,3,4,4,3,37,58.73015873015873
3,2,4,4,4,1,4,4,3,1,3,1,1,4,2,2,43,68.25396825396825
2,2,4,1,1,1,4,1,3,4,2,4,3,1,2,3,38,60.31746031746032
3,1,4,1,1,1,4,4,4,2,2,3,1,4,4,2,41,65.07936507936508
2,3,4,4,4,1,1,4,1,2,3,4,2,1,1,1,38,60.31746031746032
1,3,1,1,4,1,1,4,3,1,3,2,2,4,4,4,39,61.9047619047619
3,2,2,3,4,1,4,4,1,4,3,3,4,1,1,2,42,66.66666666666666
4,1,4,4,4,1,1,4,2,4,2,1,3,1,1,3,40,63.49206349206349
2,4,4,3,1,1,1,4,4,1,1,3,4,1,4,2,40,63.49206349206349
3,4,1,4,4,4,4,4,2,1,2,2,4,4,2,4,49,77.77777777777777
3,1,2,2,1,4,4,4,4,3,3,3,4,1,4,1,44,69.84126984126983
4,2,3,2,4,4,1,1,4,3,3,3,4,1,4,1,44,69.84126984126983
3,1,2,1,4,1,1,4,2,4,3,1,1,1,2,2,33,52.38095238095238
2,4,1,1,4,4,1,1,1,2,3,1,3,4,2,1,35,55.55555555555555
2,3,2,4,1,4,4,4,2,3,2,1,1,4,4,2,43,68.25396825396825
1,4,2,2,1,4,1,4,1,3,2,4,1,4,2,3,39,61.9047619047619
1,1,4,4,4,1,1,1,3,3,3,2,1,1,1,4,35,55.55555555555555
2,3,3,4,4,4,1,4,3,2,2,2,2,1,4,2,43,68.25396825396825
1,4,1,4,4,1,4,1,2,1,3,2,2,1,2,3,36,57.14285714285714
4,3,1,2,4,4,1,1,1,2,2,2,4,1,2,3,37,58.73015873015873
1,2,2,2,4,4,4,1,2,2,2,4,1,1,1,3,36,57.14285714285714
1,4,4,2,1,1,4,1,1,2,1,4,3,1,3,1,34,53.96825396825397
1,4,4,4,4,1,4,1,4,1,3,1,4,1,2,4,43,68.25396825396825
2,2,2,3,1,4,1,1,4,1,1,3,4,4,2,2,37,58.73015873015873
3,3,3,4,1,1,1,1,4,3,3,4,1,1,2,1,36,57.14285714285714
4,2,3,4,1,1,1,4,1,1,2,2,3,4,1,3,37,58.73015873015873
2,1,1,3,1,1,4,4,4,4,1,3,4,1,2,4,40,63.49206349206349
2,4,4,2,1,4,1,1,1,1,2,3,3,4,2,1,36,57.14285714285714
1,4,3,4,1,4,1,1,3,1,2,3,4,1,2,1,36,57.14285714285714
3,3,4,4,4,1,4,1,3,2,1,2,4,4,3,4,47,74.6031746031746
1,4,3,4,1,4,1,1,4,3,3,3,1,4,3,4,44,69.84126984126983
2,3,2,3,1,4,4,4,1,1,2,4,1,1,3,2,38,60.31746031746032
3,1,4,2,4,4,4,1,2,1,3,2,1,1,1,3,37,58.73015873015873
1,2,2,3,4,1,1,1,1,3,1,4,2,1,3,2,32,50.79365079365079
2,4,3,2,1,4,4,1,4,2,2,1,1,1,3,4,39,61.9047619047619
3,2,3,2,1,4,4,1,1,1,3,1,2,4,1,4,37,58.73015873015873
3,4,2,2,1,4,1,1,2,3,3,4,1,1,4,3,39,61.9047619047619
3,4,1,3,1,4,4,1,2,3,2,2,2,4,3,3,42,66.66666666666666
4,1,3,4,1,1,4,4,3,2,2,2,2,1,2,3,39,61.9047619047619
3,4,4,3,1,1,4,1,2,1,1,4,1,1,1,2,34,53.96825396825397
1,1,1,1,4,1,1,1,2,2,1,1,1,4,4,4,30,47.61904761904761
2,1,2,3,4,4,1,4,2,4,1,4,4,4,4,3,47,74.6031746031746
2,2,2,1,4,4,1,4,4,3,1,2,2,4,4,2,42,66.66666666666666
1,2,4,3,1,1,1,1,4,1,1,4,4,1,4,1,34,53.96825396825397
2,3,2,4,4,1,4,1,1,1,2,3,3,1,2,1,35,55.55555555555555
4,2,4,3,4,4,4,4,2,2,3,1,1,1,2,4,45,71.42857142857143
1,1,1,1,4,1,1,4,2,2,3,1,4,1,4,3,34,53.96825396825397
4,3,2,3,4,4,4,1,2,4,2,1,4,1,3,1,43,68.25396825396825
4,3,2,4,1,4,1,4,3,4,1,4,2,4,4,2,47,74.6031746031746
2,1,2,2,1,1,1,1,1,2,3,1,1,4,1,3,27,42.85714285714285
2,4,2,3,4,4,1,1,1,2,2,2,1,1,4,1,35,55.55555555555555
1,3,4,3,4,4,1,1,3,3,2,2,2,1,1,1,36,57.14285714285714
1,3,2,3,4,1,4,1,1,1,1,1,3,4,4,3,37,58.73015873015873
